timestamp_ms,raw_x_ut,raw_y_ut,raw_z_ut,cal_x_ut,cal_y_ut,cal_z_ut
13316,-18.3594,-24.0234,-38.2141,-6.9910,-0.5413,-15.6959
13326,-18.3960,-23.8403,-38.5620,-7.0189,-0.3981,-15.9660
13336,-18.3777,-23.9929,-38.5681,-7.0020,-0.5216,-15.9732
13346,-18.2861,-23.8953,-38.3301,-6.9350,-0.4409,-15.7859
13356,-18.3105,-23.9502,-38.3057,-6.9533,-0.4844,-15.7673
13366,-18.3472,-23.9929,-38.1287,-6.9830,-0.5157,-15.6286
13376,-18.2617,-23.9563,-38.1592,-6.9168,-0.4881,-15.6529
13386,-18.3411,-23.8831,-38.4583,-6.9766,-0.4320,-15.8857
13396,-18.2251,-23.8098,-38.2385,-6.8900,-0.3717,-15.7134
13406,-18.3411,-23.8586,-38.3301,-6.9784,-0.4104,-15.7848
13416,-18.3594,-23.6145,-38.4583,-6.9954,-0.2151,-15.8816
13426,-18.2739,-23.7671,-38.7329,-6.9233,-0.3436,-16.1004
13436,-18.3533,-24.0479,-38.1042,-6.9871,-0.5595,-15.6101
13446,-18.1824,-23.7488,-38.2690,-6.8574,-0.3236,-15.7370
13456,-18.2556,-23.7854,-38.4399,-6.9119,-0.3544,-15.8709
13466,-18.2861,-23.8708,-38.2385,-6.9364,-0.4199,-15.7137
13476,-18.2251,-23.6755,-38.2202,-6.8924,-0.2631,-15.6971
13486,-18.3044,-23.9014,-38.1531,-6.9510,-0.4429,-15.6468
13496,-18.4082,-23.8953,-38.2874,-7.0304,-0.4382,-15.7510
13506,-18.2678,-23.7793,-38.4827,-6.9211,-0.3499,-15.9042
13516,-18.2800,-24.0295,-38.0493,-6.9310,-0.5452,-15.5675
13526,-18.3594,-23.9319,-38.6169,-6.9883,-0.4734,-16.0108
13536,-18.3838,-23.7671,-38.2446,-7.0141,-0.3346,-15.7159
13546,-18.2007,-23.8831,-38.2385,-6.8697,-0.4312,-15.7148
13556,-18.2678,-23.8281,-38.2446,-6.9228,-0.3858,-15.7180
13566,-18.2068,-23.8770,-38.5620,-6.8711,-0.4309,-15.9685
13576,-18.3594,-23.8464,-38.1775,-6.9945,-0.3980,-15.6646
13586,-18.3472,-23.8525,-38.4338,-6.9821,-0.4069,-15.8661
13596,-18.1702,-23.7244,-38.3484,-6.8475,-0.3053,-15.7990
13606,-18.2800,-23.8220,-38.2507,-6.9324,-0.3808,-15.7226
13616,-18.1213,-23.8220,-38.4094,-6.8072,-0.3858,-15.8489
13626,-18.2861,-23.8403,-38.0554,-6.9389,-0.3926,-15.5695
13636,-18.2922,-23.7915,-38.1531,-6.9434,-0.3545,-15.6454
13646,-18.3350,-23.7915,-38.2935,-6.9751,-0.3558,-15.7551
13656,-18.2800,-23.7732,-37.8906,-6.9371,-0.3361,-15.4392
13666,-18.2800,-23.8770,-38.4949,-6.9288,-0.4286,-15.9150
13676,-18.3167,-23.8647,-38.0859,-6.9619,-0.4122,-15.5935
13686,-18.2739,-23.8098,-38.4888,-6.9252,-0.3745,-15.9093
13696,-18.2556,-23.7732,-38.1592,-6.9152,-0.3405,-15.6503
13706,-18.2556,-23.8281,-38.4644,-6.9109,-0.3892,-15.8906
13716,-18.3167,-23.8220,-38.3301,-6.9600,-0.3813,-15.7845
13726,-18.2617,-23.9380,-38.4338,-6.9141,-0.4773,-15.8682
13736,-18.3533,-23.8831,-38.5681,-6.9849,-0.4334,-15.9718
13746,-18.4021,-23.7244,-38.1592,-7.0300,-0.2986,-15.6480
13756,-18.3044,-23.9502,-38.4827,-6.9467,-0.4871,-15.9063
13766,-18.3350,-23.8647,-38.4338,-6.9724,-0.4170,-15.8664
13776,-18.3655,-23.9990,-38.2263,-6.9961,-0.5217,-15.7051
13786,-18.2678,-23.9990,-38.4338,-6.9179,-0.5264,-15.8691
13796,-18.3228,-23.9441,-38.4583,-6.9613,-0.4815,-15.8868
13806,-18.3105,-24.0784,-38.3911,-6.9502,-0.5891,-15.8362
13816,-18.2312,-24.0051,-38.4888,-6.8887,-0.5328,-15.9127
13826,-18.2007,-23.7854,-38.5864,-6.8676,-0.3575,-15.9864
13836,-18.2190,-23.9624,-38.5132,-6.8796,-0.4989,-15.9313
13846,-18.3228,-23.7610,-38.6475,-6.9623,-0.3366,-16.0327
13856,-18.2739,-23.7671,-38.6108,-6.9247,-0.3418,-16.0045
13866,-18.2312,-24.0295,-38.2996,-6.8903,-0.5497,-15.7645
13876,-18.2373,-23.7122,-38.2690,-6.9008,-0.2932,-15.7358
13886,-18.3350,-23.7671,-38.1653,-6.9769,-0.3343,-15.6541
13896,-18.2678,-23.7854,-38.4094,-6.9218,-0.3538,-15.8468
13906,-18.3838,-23.8464,-38.3301,-7.0118,-0.3999,-15.7841
13916,-18.3105,-23.8403,-38.5437,-6.9526,-0.3993,-15.9525
13926,-18.2373,-23.9807,-38.3606,-6.8952,-0.5111,-15.8116
13936,-18.2861,-23.9441,-38.1287,-6.9363,-0.4773,-15.6285
13946,-18.2556,-23.8281,-38.5925,-6.9096,-0.3911,-15.9913
13956,-18.3960,-23.7488,-38.0676,-7.0258,-0.3170,-15.5766
13966,-18.2434,-23.8220,-38.3972,-6.9023,-0.3835,-15.8380
13976,-18.2678,-23.7610,-38.4888,-6.9213,-0.3352,-15.9087
13986,-18.3411,-23.9746,-38.3362,-6.9763,-0.5041,-15.7913
13996,-18.2495,-23.8037,-38.3545,-6.9078,-0.3680,-15.8041
14006,-18.2434,-23.7976,-38.1775,-6.9051,-0.3606,-15.6652
14016,-18.2190,-23.8953,-37.8113,-6.8884,-0.4345,-15.3794
14084,-18.2922,-23.8464,-38.3606,-6.9402,-0.4019,-15.8091
14094,-18.2617,-23.8037,-38.3118,-6.9178,-0.3672,-15.7704
14104,-18.3228,-23.8586,-38.4888,-6.9624,-0.4131,-15.9095
14114,-18.2556,-23.8525,-38.2629,-6.9127,-0.4060,-15.7329
14124,-18.2922,-23.9929,-38.2507,-6.9389,-0.5184,-15.7250
14134,-18.3350,-23.7305,-38.6536,-6.9723,-0.3119,-16.0369
14144,-18.2678,-23.7122,-38.2874,-6.9243,-0.2929,-15.7499
14154,-18.2983,-23.8892,-38.5132,-6.9426,-0.4385,-15.9294
14164,-18.3105,-23.8586,-38.3301,-6.9546,-0.4110,-15.7851
14174,-18.2129,-23.8281,-38.3057,-6.8794,-0.3876,-15.7665
14184,-18.2678,-23.8342,-38.4766,-6.9202,-0.3941,-15.9002
14194,-18.3044,-23.9868,-38.4338,-6.9466,-0.5160,-15.8685
14204,-18.3105,-23.7488,-38.4094,-6.9556,-0.3235,-15.8458
14214,-18.2983,-23.9441,-38.2507,-6.9445,-0.4789,-15.7242
14224,-18.2922,-23.6267,-38.5376,-6.9421,-0.2272,-15.9448
14234,-18.3228,-23.8770,-38.6536,-6.9603,-0.4302,-16.0391
14244,-18.2495,-23.9014,-38.0737,-6.9092,-0.4427,-15.5852
14254,-18.1641,-23.9319,-38.5681,-6.8368,-0.4760,-15.9746
14264,-18.2617,-23.9441,-38.1592,-6.9170,-0.4782,-15.6527
14274,-18.2495,-23.7305,-38.2935,-6.9097,-0.3081,-15.7551
14284,-18.3350,-23.8708,-38.3179,-6.9735,-0.4202,-15.7754
14294,-18.2983,-23.7488,-38.4766,-6.9454,-0.3247,-15.8986
14304,-18.2312,-23.8464,-38.2080,-6.8944,-0.4007,-15.6900
14314,-18.2617,-23.9685,-38.6292,-6.9115,-0.5048,-16.0220
14324,-18.3167,-23.9197,-38.5376,-6.9561,-0.4631,-15.9488
14334,-18.3289,-24.0356,-38.5254,-6.9637,-0.5563,-15.9408
14344,-18.3228,-23.7732,-38.5986,-6.9627,-0.3457,-15.9945
14354,-18.4265,-23.8647,-38.3423,-7.0446,-0.4141,-15.7935
14364,-18.3594,-24.1333,-38.1958,-6.9894,-0.6297,-15.6832
14374,-18.2861,-23.9624,-38.2751,-6.9344,-0.4943,-15.7438
14384,-18.3289,-23.6938,-38.6719,-6.9680,-0.2827,-16.0508
14394,-18.2312,-23.8953,-38.2385,-6.8932,-0.4405,-15.7146
14404,-18.3289,-23.8770,-38.3728,-6.9681,-0.4260,-15.8187
14414,-18.3838,-23.7671,-38.4216,-7.0122,-0.3372,-15.8548
14424,-18.2434,-23.9258,-38.2935,-6.9016,-0.4657,-15.7581
14434,-18.2922,-23.6938,-38.4521,-6.9419,-0.2801,-15.8787
14444,-18.2739,-23.8403,-38.2324,-6.9275,-0.3954,-15.7086
14454,-18.3411,-23.9258,-38.4521,-6.9759,-0.4664,-15.8816
14464,-18.3228,-23.7610,-38.2202,-6.9670,-0.3304,-15.6973
14474,-18.3289,-23.7854,-38.5986,-6.9672,-0.3555,-15.9946
14484,-18.2129,-23.8586,-38.2202,-6.8798,-0.4110,-15.6999
14494,-18.3716,-23.8647,-38.1958,-7.0034,-0.4129,-15.6791
14504,-18.3105,-23.8892,-38.5742,-6.9515,-0.4391,-15.9772
14514,-18.1763,-23.9075,-38.2812,-6.8498,-0.4519,-15.7489
14524,-18.2617,-23.7671,-38.3850,-6.9176,-0.3387,-15.8274
14534,-18.2007,-23.7183,-38.2446,-6.8725,-0.2983,-15.7172
14544,-18.2434,-23.9807,-37.9395,-6.9045,-0.5048,-15.4810
14554,-18.3044,-23.9441,-38.5803,-6.9457,-0.4836,-15.9828
14564,-18.2922,-23.9258,-38.0432,-6.9423,-0.4612,-15.5611
14574,-18.3716,-23.7488,-38.3789,-7.0034,-0.3220,-15.8212
14584,-18.3167,-24.0723,-38.1165,-6.9580,-0.5800,-15.6205
14594,-18.2556,-23.8770,-38.3545,-6.9113,-0.4270,-15.8051
14604,-18.2678,-23.7305,-38.3423,-6.9234,-0.3085,-15.7933
14614,-18.3594,-24.0356,-38.3057,-6.9898,-0.5525,-15.7680
14624,-18.2983,-23.7610,-38.4583,-6.9454,-0.3343,-15.8844
14634,-18.2617,-24.0173,-38.1592,-6.9158,-0.5373,-15.6538
14644,-18.2739,-23.7244,-38.4766,-6.9268,-0.3054,-15.8985
14654,-18.2373,-23.9075,-38.5193,-6.8948,-0.4543,-15.9351
14664,-18.2617,-23.7976,-38.4766,-6.9161,-0.3647,-15.8997
14674,-18.3105,-23.8525,-38.5620,-6.9522,-0.4094,-15.9671
14684,-18.2312,-23.8770,-38.1531,-6.8945,-0.4245,-15.6473
14694,-18.2739,-23.7793,-38.5742,-6.9248,-0.3511,-15.9760
14704,-18.2434,-23.9441,-38.1714,-6.9026,-0.4787,-15.6625
14714,-18.2800,-23.8220,-38.5071,-6.9296,-0.3845,-15.9238
14724,-18.3167,-24.0173,-38.3606,-6.9563,-0.5393,-15.8113
14734,-18.2678,-23.7488,-38.2996,-6.9236,-0.3226,-15.7600
14744,-18.2922,-23.8403,-38.1836,-6.9423,-0.3944,-15.6700
14754,-18.3411,-23.8586,-38.7756,-6.9735,-0.4169,-16.1345
14764,-18.3777,-23.8037,-38.4521,-7.0065,-0.3673,-15.8794
14774,-18.2617,-24.0356,-38.1653,-6.9154,-0.5521,-15.6589
14784,-18.3167,-23.8770,-38.4949,-6.9573,-0.4280,-15.9146
14794,-18.3411,-24.0540,-38.4277,-6.9740,-0.5694,-15.8643
14804,-18.2922,-23.9807,-38.1287,-6.9405,-0.5068,-15.6290
14814,-18.3289,-23.7854,-38.6475,-6.9667,-0.3562,-16.0330
14824,-18.3167,-23.9868,-38.4521,-6.9559,-0.5160,-15.8827
14834,-18.3105,-23.9258,-38.7329,-6.9491,-0.4710,-16.1023
14844,-18.2739,-23.8831,-38.2690,-6.9264,-0.4304,-15.7379
14854,-18.2251,-23.9502,-38.7451,-6.8821,-0.4923,-16.1131
14922,-18.4082,-23.9319,-38.2507,-7.0302,-0.4672,-15.7228
14932,-18.2434,-23.9563,-38.3179,-6.9008,-0.4907,-15.7777
14942,-18.3350,-23.7183,-38.5132,-6.9740,-0.3000,-15.9265
14952,-18.3350,-23.9136,-38.4033,-6.9719,-0.4559,-15.8431
14962,-18.2739,-23.7549,-38.3240,-6.9280,-0.3278,-15.7792
14972,-18.3228,-23.6877,-38.4460,-6.9658,-0.2746,-15.8735
14982,-18.3411,-23.7488,-38.2874,-6.9807,-0.3212,-15.7496
14992,-18.2617,-23.8281,-38.2751,-6.9177,-0.3864,-15.7421
15002,-18.2678,-23.8464,-38.2202,-6.9228,-0.4002,-15.6991
15012,-18.2495,-23.7854,-38.2690,-6.9090,-0.3520,-15.7368
15022,-18.2861,-23.8403,-38.4033,-6.9351,-0.3977,-15.8426
15032,-18.2922,-23.9685,-38.0798,-6.9412,-0.4962,-15.5905
15042,-18.2800,-23.8037,-38.5742,-6.9292,-0.3707,-15.9763
15052,-18.1885,-23.9136,-38.1165,-6.8610,-0.4542,-15.6195
15062,-18.3228,-23.7854,-38.0798,-6.9681,-0.3480,-15.5875
15072,-18.2861,-23.8159,-38.3545,-6.9361,-0.3773,-15.8039
15082,-18.2495,-23.8220,-38.3301,-6.9078,-0.3825,-15.7852
15092,-18.2495,-23.7854,-38.5193,-6.9063,-0.3557,-15.9332
15102,-18.2861,-23.9258,-38.3545,-6.9342,-0.4659,-15.8055
15112,-18.2922,-23.8708,-38.6292,-6.9369,-0.4255,-16.0202
15122,-18.2129,-23.9197,-38.3606,-6.8773,-0.4623,-15.8110
15132,-18.3044,-23.7244,-38.5559,-6.9497,-0.3061,-15.9605
15142,-18.2495,-23.8403,-38.1653,-6.9092,-0.3948,-15.6561
15152,-18.2678,-24.0417,-38.0920,-6.9208,-0.5559,-15.6014
15162,-18.3289,-23.8037,-38.3850,-6.9692,-0.3671,-15.8272
15172,-18.2800,-23.9075,-38.2690,-6.9307,-0.4500,-15.7382
15182,-18.2922,-23.8586,-38.4766,-6.9388,-0.4134,-15.9003
15192,-18.2434,-23.8525,-38.3423,-6.9024,-0.4074,-15.7953
15202,-18.2312,-23.7854,-38.2996,-6.8945,-0.3528,-15.7609
15212,-18.3228,-23.8403,-38.3423,-6.9643,-0.3962,-15.7943
15222,-18.2129,-23.9380,-38.1165,-6.8796,-0.4735,-15.6196
15232,-18.2739,-23.7244,-38.4094,-6.9276,-0.3044,-15.8458
15242,-18.2129,-23.7854,-38.2385,-6.8809,-0.3522,-15.7132
15252,-18.3960,-23.7000,-38.2996,-7.0241,-0.2811,-15.7579
15262,-18.1946,-23.7244,-38.3789,-6.8662,-0.3053,-15.8227
15272,-18.3350,-23.9380,-38.5437,-6.9699,-0.4777,-15.9537
15282,-18.2861,-23.7305,-38.3240,-6.9379,-0.3079,-15.7787
15292,-18.3289,-24.0540,-38.0920,-6.9681,-0.5647,-15.6009
15302,-18.2922,-23.8159,-38.4949,-6.9393,-0.3792,-15.9140
15312,-18.3350,-24.0234,-38.1836,-6.9724,-0.5413,-15.6723
15322,-18.3472,-24.0784,-38.1714,-6.9811,-0.5852,-15.6633
15332,-18.3350,-23.9929,-38.5986,-6.9684,-0.5228,-15.9976
15342,-18.2617,-24.0417,-38.5193,-6.9115,-0.5622,-15.9368
15352,-18.3105,-23.9807,-38.2507,-6.9534,-0.5082,-15.7246
15362,-18.3960,-23.9075,-37.9517,-7.0243,-0.4433,-15.4878
15372,-18.2983,-23.8647,-38.3545,-6.9447,-0.4164,-15.8045
15382,-18.3899,-23.8708,-37.9700,-7.0200,-0.4142,-15.5017
15392,-18.3472,-23.9014,-38.0432,-6.9855,-0.4406,-15.5601
15402,-18.4204,-23.7305,-38.3911,-7.0416,-0.3066,-15.8299
15412,-18.2129,-23.9014,-38.0249,-6.8812,-0.4426,-15.5472
15422,-18.3228,-23.6938,-38.2935,-6.9673,-0.2773,-15.7538
15432,-18.2983,-24.0112,-38.1653,-6.9443,-0.5318,-15.6581
15498,-18.3289,-23.9075,-38.3972,-6.9673,-0.4510,-15.8383
15508,-18.2922,-23.9075,-38.1409,-6.9416,-0.4479,-15.6375
15518,-18.3167,-23.9441,-38.4277,-6.9568,-0.4812,-15.8629
15528,-18.3289,-23.9014,-38.0554,-6.9711,-0.4411,-15.5699
15538,-18.2312,-23.9807,-38.1592,-6.8926,-0.5083,-15.6536
15548,-18.3289,-23.8220,-38.2385,-6.9705,-0.3798,-15.7125
15558,-18.2190,-23.8647,-38.6047,-6.8803,-0.4215,-16.0018
15568,-18.3289,-23.9929,-38.3179,-6.9667,-0.5188,-15.7773
15578,-18.2861,-23.8220,-38.1592,-6.9381,-0.3793,-15.6507
15588,-18.2617,-24.0112,-38.1470,-6.9160,-0.5322,-15.6441
15598,-18.2922,-23.7915,-38.6230,-6.9383,-0.3614,-16.0143
15608,-18.3472,-23.7732,-38.3484,-6.9844,-0.3417,-15.7978
15618,-18.1274,-23.9319,-38.3179,-6.8110,-0.4730,-15.7786
15628,-18.3533,-23.8220,-38.4888,-6.9868,-0.3830,-15.9087
15638,-18.1519,-23.8525,-38.3728,-6.8308,-0.4094,-15.8203
15648,-18.4021,-23.8281,-38.4827,-7.0247,-0.3870,-15.9034
15658,-18.3472,-23.7061,-38.3911,-6.9850,-0.2881,-15.8304
15668,-18.3044,-23.8525,-38.3545,-6.9497,-0.4065,-15.8042
15678,-18.3228,-23.8464,-38.5193,-6.9623,-0.4037,-15.9333
15688,-18.3716,-23.9502,-38.4949,-6.9988,-0.4862,-15.9151
15698,-18.2678,-23.8708,-38.4583,-6.9198,-0.4234,-15.8863
15708,-18.3289,-23.8464,-38.2507,-6.9699,-0.3996,-15.7224
15718,-18.2434,-23.9502,-38.4949,-6.8990,-0.4883,-15.9165
15728,-18.4204,-23.8342,-38.0981,-7.0430,-0.3860,-15.6015
15738,-18.2922,-23.8220,-38.1287,-6.9432,-0.3788,-15.6267
15748,-18.2373,-23.7854,-38.3179,-6.8990,-0.3529,-15.7752
15758,-18.2922,-23.9136,-38.5254,-6.9373,-0.4584,-15.9394
15768,-18.2983,-23.7549,-38.3850,-6.9463,-0.3283,-15.8268
15778,-18.3716,-23.9868,-38.2263,-7.0010,-0.5118,-15.7049
15788,-18.3716,-23.9807,-38.1714,-7.0017,-0.5060,-15.6617
15798,-18.2861,-23.9197,-38.3179,-6.9347,-0.4604,-15.7767
15808,-18.2739,-23.6694,-38.3118,-6.9295,-0.2587,-15.7683
15818,-18.2068,-23.8403,-38.3240,-6.8743,-0.3979,-15.7812
15828,-18.3350,-23.7854,-37.9883,-6.9785,-0.3465,-15.5155
15838,-18.3044,-23.8281,-38.4827,-6.9487,-0.3887,-15.9045
15848,-18.2434,-23.8159,-38.5742,-6.9005,-0.3812,-15.9768
15858,-18.2312,-23.8159,-38.3728,-6.8931,-0.3785,-15.8189
15868,-18.3228,-23.8159,-38.2629,-6.9656,-0.3753,-15.7316
15878,-18.2800,-23.6572,-38.5437,-6.9320,-0.2521,-15.9502
15888,-18.3472,-23.8342,-38.4766,-6.9819,-0.3928,-15.8993
15898,-18.2190,-23.8098,-38.5864,-6.8815,-0.3769,-15.9866
15908,-18.2251,-23.7671,-38.3850,-6.8891,-0.3394,-15.8278
15918,-18.2373,-23.7610,-38.2568,-6.9001,-0.3324,-15.7270
15928,-18.2617,-23.9197,-38.3179,-6.9157,-0.4608,-15.7769
15938,-18.3777,-23.7854,-38.5681,-7.0055,-0.3542,-15.9701
15948,-18.3105,-23.9014,-38.5742,-6.9512,-0.4490,-15.9774
15958,-18.2922,-23.7976,-38.6658,-6.9378,-0.3669,-16.0479
15968,-18.2434,-23.9929,-38.1714,-6.9018,-0.5181,-15.6632
15978,-18.3777,-24.0051,-38.1714,-7.0061,-0.5256,-15.6619
15988,-18.3105,-23.8586,-38.2996,-6.9549,-0.4105,-15.7611
15998,-18.3350,-23.7427,-38.5132,-6.9736,-0.3197,-15.9269
16008,-18.2983,-23.8464,-38.0005,-6.9489,-0.3965,-15.5263
16018,-18.2922,-23.7061,-38.1042,-6.9454,-0.2849,-15.6058
16028,-18.4753,-23.8647,-38.3545,-7.0824,-0.4134,-15.8026
16038,-18.3533,-23.7183,-38.5925,-6.9874,-0.3008,-15.9886
16048,-18.2922,-23.7549,-38.2751,-6.9427,-0.3268,-15.7407
16058,-18.3228,-23.9014,-38.1531,-6.9653,-0.4426,-15.6466
16068,-18.2129,-23.8159,-38.5742,-6.8767,-0.3817,-15.9772
16078,-18.2556,-23.8708,-38.3301,-6.9117,-0.4217,-15.7859
16088,-18.2922,-23.8159,-38.5315,-6.9389,-0.3797,-15.9428
16098,-18.2373,-23.8159,-38.6230,-6.8952,-0.3820,-16.0152
16108,-18.3044,-24.0356,-38.1165,-6.9491,-0.5507,-15.6201
16118,-18.2434,-23.8098,-38.6292,-6.9000,-0.3771,-16.0199
16128,-18.2495,-23.9441,-38.2202,-6.9069,-0.4793,-15.7008
16138,-18.1946,-23.9075,-38.5376,-6.8613,-0.4553,-15.9500
16148,-18.3472,-23.8220,-38.2080,-6.9850,-0.3790,-15.6883
16158,-18.2312,-23.8647,-38.4338,-6.8917,-0.4187,-15.8675
16168,-18.4143,-23.7976,-38.3667,-7.0360,-0.3605,-15.8118
16178,-18.2922,-23.8647,-38.5315,-6.9381,-0.4191,-15.9435
16188,-18.2678,-23.5962,-38.3240,-6.9259,-0.1999,-15.7769
16198,-18.3411,-24.0723,-38.2263,-6.9758,-0.5812,-15.7064
16208,-18.2678,-23.5474,-38.3728,-6.9262,-0.1612,-15.8145
16218,-18.3411,-23.8770,-38.4827,-6.9764,-0.4274,-15.9048
16228,-18.3228,-23.8708,-38.5864,-6.9611,-0.4243,-15.9864
16238,-18.2190,-23.7244,-38.5376,-6.8834,-0.3072,-15.9470
16248,-18.2251,-23.9929,-38.2812,-6.8864,-0.5200,-15.7497
16258,-18.2678,-23.8403,-38.4644,-6.9202,-0.3989,-15.8907
16268,-18.2983,-23.8647,-38.6719,-6.9413,-0.4211,-16.0536
16334,-18.3044,-23.9258,-38.4338,-6.9476,-0.4667,-15.8676
16344,-18.2190,-23.8037,-38.4949,-6.8825,-0.3706,-15.9146
16354,-18.2739,-23.8708,-38.4888,-6.9242,-0.4237,-15.9102
16364,-18.1763,-23.7549,-38.6047,-6.8490,-0.3336,-16.0006
16374,-18.2922,-23.7427,-38.3545,-6.9421,-0.3181,-15.8028
16384,-18.2739,-23.7000,-38.4094,-6.9280,-0.2847,-15.8454
16394,-18.4204,-23.8892,-38.1653,-7.0413,-0.4313,-15.6550
16404,-18.2068,-23.7244,-38.5193,-6.8741,-0.3072,-15.9328
16414,-18.2922,-23.8342,-38.3179,-6.9409,-0.3914,-15.7754
16424,-18.2434,-23.8770,-38.4949,-6.9003,-0.4293,-15.9154
16434,-18.3289,-23.7671,-38.4644,-6.9690,-0.3388,-15.8890
16444,-18.2495,-23.7732,-38.2080,-6.9099,-0.3413,-15.6887
16454,-18.3716,-23.7854,-38.1897,-7.0049,-0.3488,-15.6732
16464,-18.2800,-23.7976,-38.5681,-6.9293,-0.3657,-15.9714
16474,-18.2983,-23.8464,-38.2690,-6.9460,-0.4004,-15.7371
16484,-18.2556,-23.7976,-38.4888,-6.9112,-0.3650,-15.9094
16494,-18.2007,-23.7610,-38.3179,-6.8709,-0.3339,-15.7753
16504,-18.2678,-23.7488,-38.4094,-6.9224,-0.3242,-15.8462
16514,-18.4387,-23.8037,-38.4033,-7.0545,-0.3655,-15.8404
16524,-18.4143,-23.9258,-38.1042,-7.0366,-0.4600,-15.6077
16534,-18.2800,-23.7915,-37.9639,-6.9360,-0.3520,-15.4970
16544,-18.2373,-23.7671,-38.3240,-6.8993,-0.3383,-15.7798
16554,-18.3960,-23.9258,-38.2751,-7.0205,-0.4628,-15.7420
16564,-18.3594,-23.8892,-38.5742,-6.9894,-0.4383,-15.9766
16574,-18.3472,-23.9441,-38.1592,-6.9835,-0.4767,-15.6518
16584,-18.4021,-23.9685,-38.4094,-7.0231,-0.4992,-15.8480
16594,-18.4326,-23.7793,-38.5742,-7.0483,-0.3484,-15.9743
16604,-18.3044,-23.9075,-38.2690,-6.9497,-0.4495,-15.7380
16614,-18.3350,-23.8098,-38.5986,-6.9715,-0.3751,-15.9949
16624,-18.2983,-23.8464,-38.3301,-6.9453,-0.4013,-15.7850
16634,-18.2617,-23.9258,-38.0432,-6.9186,-0.4617,-15.5614
16644,-18.3289,-23.7183,-38.3728,-6.9708,-0.2980,-15.8164
16654,-18.2739,-23.7549,-38.3545,-6.9276,-0.3282,-15.8031
16664,-18.2434,-23.8525,-38.1958,-6.9039,-0.4052,-15.6803
16674,-18.2434,-23.7793,-38.4949,-6.9020,-0.3505,-15.9140
16684,-18.3044,-23.8770,-38.2324,-6.9506,-0.4244,-15.7088
16694,-18.2739,-23.7976,-38.5376,-6.9249,-0.3654,-15.9475
16704,-18.2678,-24.0662,-38.2202,-6.9190,-0.5775,-15.7024
16714,-18.2861,-23.8037,-38.1226,-6.9388,-0.3640,-15.6217
16724,-18.3411,-23.7427,-38.2935,-6.9807,-0.3164,-15.7543
16734,-18.2617,-23.9014,-38.1165,-6.9182,-0.4431,-15.6186
16744,-18.1519,-23.7000,-38.6292,-6.8306,-0.2900,-16.0192
16754,-18.3594,-23.9380,-38.1836,-6.9928,-0.4720,-15.6707
16764,-18.2861,-23.8770,-38.2751,-6.9359,-0.4253,-15.7425
16774,-18.2495,-23.9197,-38.2690,-6.9067,-0.4603,-15.7387
16784,-18.3044,-23.7366,-38.5559,-6.9495,-0.3159,-15.9606
16794,-18.3594,-23.8281,-38.4033,-6.9923,-0.3866,-15.8416
16804,-18.2739,-23.8525,-38.6841,-6.9224,-0.4118,-16.0633
16814,-18.3960,-23.8586,-38.1775,-7.0227,-0.4073,-15.6644
16824,-18.3594,-23.8037,-38.2751,-6.9941,-0.3650,-15.7406
16834,-18.4143,-23.8281,-38.4338,-7.0347,-0.3861,-15.8650
16844,-18.2922,-23.8342,-38.4277,-6.9397,-0.3930,-15.8616
16854,-18.3228,-23.7732,-37.9883,-6.9693,-0.3368,-15.5154
16864,-18.3228,-23.8953,-38.2874,-6.9639,-0.4397,-15.7520
16874,-18.3838,-23.7427,-38.5010,-7.0117,-0.3187,-15.9168
16884,-18.2983,-23.7610,-38.7878,-6.9418,-0.3391,-16.1431
16894,-18.3167,-23.8647,-38.1653,-6.9610,-0.4134,-15.6558
16904,-18.2190,-23.8647,-38.1958,-6.8847,-0.4155,-15.6808
16914,-18.2190,-23.8708,-38.2690,-6.8838,-0.4215,-15.7383
16924,-18.3411,-23.7793,-38.2751,-6.9803,-0.3456,-15.7405
16934,-18.3411,-23.8708,-38.3301,-6.9781,-0.4203,-15.7849
16944,-18.2495,-23.8647,-38.5132,-6.9050,-0.4196,-15.9296
16954,-18.2556,-23.6877,-38.4094,-6.9139,-0.2752,-15.8455
16964,-18.2678,-23.8464,-38.1897,-6.9231,-0.3998,-15.6752
16974,-18.3350,-23.7427,-38.4033,-6.9748,-0.3181,-15.8406
16984,-18.3167,-23.7427,-38.3240,-6.9614,-0.3172,-15.7785
16994,-18.3472,-23.8342,-38.3972,-6.9828,-0.3916,-15.8370
17004,-18.3472,-23.8953,-38.1592,-6.9843,-0.4374,-15.6511
17014,-18.2495,-23.9380,-38.2935,-6.9062,-0.4755,-15.7582
17024,-18.3228,-23.9746,-38.4827,-6.9605,-0.5065,-15.9064
17034,-18.3960,-24.0112,-38.4949,-7.0167,-0.5350,-15.9158
17044,-18.2678,-23.9990,-38.1836,-6.9206,-0.5228,-15.6726
17054,-18.4387,-23.9136,-38.5742,-7.0508,-0.4566,-15.9761
17064,-18.3167,-23.9502,-38.2263,-6.9589,-0.4832,-15.7049
17074,-18.3105,-23.8770,-38.3545,-6.9540,-0.4261,-15.8045
17084,-18.1885,-23.7793,-38.2324,-6.8621,-0.3476,-15.7086
17094,-18.3167,-23.8708,-38.1897,-6.9607,-0.4186,-15.6750
17104,-18.2251,-23.8586,-38.2385,-6.8891,-0.4111,-15.7142
