timestamp_us,pressure,temperature
98029925,9206424,9247178
98073925,9207138,9247228
98117925,9206780,9247464
98161925,9206884,9247422
98205925,9206764,9247138
98249925,9207022,9247464
98293925,9206670,9247818
98337925,9206390,9247634
98381925,9206996,9247560
98425925,9206534,9247240
98469925,9206918,9247122
98513925,9206456,9247480
98557925,9206850,9246720
98601925,9207004,9247108
98645925,9206978,9247476
98689925,9206898,9247700
98733925,9206732,9247516
98777925,9206376,9247516
98821925,9206440,9247398
98865925,9206324,9247738
98909925,9206664,9247450
98953925,9206900,9247714
98997925,9206430,9247596
99041925,9206370,9247838
99085925,9206386,9247512
99129925,9207020,9247640
99173925,9207018,9247660
99217925,9207118,9247908
99391925,9208062,9243688
99435925,9208042,9244584
99479925,9207774,9244460
99523925,9207702,9245260
99567925,9208122,9244654
99611925,9207834,9244826
99655925,9207740,9245492
99699925,9207732,9245646
99743925,9207394,9245876
99787925,9206948,9245874
99831925,9206704,9245738
99875925,9206688,9246080
99919925,9206946,9246512
99963925,9207064,9246356
100007925,9207038,9246390
100051925,9207094,9246402
100095925,9207046,9246422
100139925,9207124,9246770
100183925,9207118,9246754
100227925,9206534,9246940
100271925,9206832,9246988
100315925,9207132,9247196
100359925,9206860,9247262
100403925,9206876,9246952
100447925,9206792,9246944
100491925,9206778,9247442
100535925,9207314,9247444
100579925,9206706,9247616
100623925,9206814,9247540
100667925,9206898,9247360
100711925,9206544,9247468
100755925,9206440,9248006
100799925,9206436,9247710
100843925,9206552,9247932
100887925,9206316,9247724
100931925,9207058,9247558
100975925,9206072,9247816
101019925,9206750,9247698
101063925,9206782,9247358
101107925,9206658,9247886
101151925,9207012,9247610
101195925,9207044,9248104
101239925,9206382,9247994
101283925,9206372,9248186
101327925,9207078,9248012
101371925,9206630,9247660
101415925,9207026,9247562
101459925,9206512,9248214
101503925,9206508,9248142
101547925,9206504,9248110
101591925,9206626,9247706
101635925,9206574,9248064
101679925,9206520,9248054
101723925,9207084,9248344
101767925,9206548,9248434
101811925,9206606,9247774
101855925,9207106,9247478
101899925,9206792,9247960
101943925,9206684,9248232
101987925,9206528,9247976
102031925,9206086,9247586
102075925,9206196,9248208
102119925,9207346,9247832
102163925,9206726,9248062
102207925,9206622,9247738
102251925,9206256,9248148
102295925,9206448,9247884
102339925,9206360,9247970
102383925,9206708,9248120
102427925,9206798,9247290
102471925,9206588,9248044
102515925,9206718,9248216
102559925,9206896,9247998
102603925,9206534,9247958
102647925,9206644,9248094
102691925,9207018,9247948
102735925,9206684,9247734
102779925,9206598,9247968
102823925,9206418,9247904
102867925,9206436,9247750
102911925,9205972,9248068
102955925,9206692,9248228
102999925,9206594,9248234
103043925,9206064,9248044
103087925,9206530,9248110
103131925,9206420,9248030
103175925,9206250,9248102
103219925,9206816,9247978
103263925,9206246,9247842
103307925,9206836,9247946
103351925,9206486,9247858
103395925,9206786,9247694
103439925,9205942,9247942
103483925,9206632,9247936
103527925,9206072,9247522
103571925,9206560,9247698
103615925,9206586,9247612
103659925,9206272,9247980
103703925,9206770,9247916
103747925,9206566,9247926
103791925,9206328,9248400
103835925,9206818,9248182
103879925,9206362,9247912
103923925,9206636,9248212
103967925,9206598,9247920
104011925,9206504,9247884
104055925,9206744,9248042
104099925,9206396,9248166
104143925,9206904,9248194
104187925,9206164,9247866
104231925,9206398,9248384
104275925,9206984,9247710
104319925,9206292,9248036
104363925,9206532,9247562
104407925,9206970,9247962
104451925,9206204,9247942
104495925,9206600,9248056
104539925,9206492,9247934
104583925,9205924,9248080
104627925,9206598,9248060
104671925,9206604,9248324
104715925,9206750,9247744
104759925,9206756,9247430
104803925,9206678,9247894
104847925,9206856,9248066
104891925,9207152,9247922
104935925,9206384,9248504
104979925,9206450,9247856
105023925,9206494,9247888
105067925,9206572,9247968
105111925,9207048,9247890
105155925,9206550,9248114
105199925,9206628,9248058
105243925,9206532,9247514
105287925,9206406,9248318
105331925,9206642,9248210
105375925,9206606,9248058
105419925,9206876,9248230
105463925,9206420,9248556
105507925,9206376,9247784
105551925,9206086,9247912
105595925,9206784,9248074
105639925,9206300,9248024
105683925,9206382,9247938
105727925,9206118,9248142
105771925,9205962,9248718
105815925,9206656,9247974
105859925,9206322,9248408
105903925,9206790,9248170
105947925,9206422,9248228
105991925,9206484,9247994
106035925,9206502,9247972
106207925,9207740,9245336
106251925,9207916,9244404
106295925,9207418,9245276
106339925,9207288,9245724
106383925,9207222,9244908
106427925,9207060,9245768
106471925,9207056,9245948
106515925,9207238,9245842
106559925,9207310,9246242
106603925,9206784,9246458
106647925,9207012,9246572
106691925,9207040,9246668
106735925,9206806,9247210
106779925,9206810,9246870
106823925,9206948,9247542
106867925,9206758,9246780
106911925,9206800,9247258
106955925,9206650,9247506
106999925,9206460,9247098
107043925,9206584,9246862
107087925,9206852,9248032
107131925,9206432,9247624
107175925,9206826,9247660
107219925,9206576,9248008
107263925,9206774,9247738
107307925,9206368,9247942
107351925,9206284,9247592
107395925,9206626,9248298
107439925,9206168,9247936
107483925,9206488,9247796
107527925,9206710,9247826
107571925,9206206,9248446
107615925,9206612,9248014
107659925,9206370,9248172
107703925,9206310,9248134
107747925,9206208,9247984
107791925,9206528,9248596
107835925,9206412,9248608
107879925,9206430,9248266
107923925,9206346,9248382
107967925,9206176,9248428
108011925,9206552,9248762
108055925,9206662,9248388
108099925,9206180,9248042
108143925,9205826,9248054
108187925,9206234,9248254
108231925,9206228,9248910
108275925,9206572,9248302
108319925,9205916,9248082
108363925,9206208,9248474
108407925,9206100,9248928
108451925,9205834,9248624
108495925,9206770,9249166
108539925,9206232,9248796
108583925,9206408,9248836
108627925,9206194,9248736
108671925,9206284,9248888
108715925,9206284,9248576
108759925,9206626,9248894
108803925,9206196,9249064
108847925,9206252,9248718
108891925,9206014,9248672
108935925,9205970,9248810
108979925,9206088,9249018
109023925,9206204,9248912
109067925,9206010,9248658
109111925,9206024,9248508
109155925,9206140,9248762
109199925,9206090,9249064
109243925,9205688,9249132
109287925,9206204,9248870
109331925,9205554,9248882
109375925,9206130,9249028
109419925,9205836,9249388
109463925,9205440,9248848
109507925,9205900,9248854
109551925,9205978,9249420
109595925,9205804,9249136
109639925,9206478,9249042
109683925,9206078,9249136
109727925,9206392,9248622
109771925,9205820,9249454
109815925,9206108,9248992
109859925,9206454,9249014
109903925,9206020,9249446
109947925,9206136,9249250
109991925,9206054,9248418
110035925,9206038,9249546
110079925,9206594,9248434
110123925,9206236,9249056
110167925,9205568,9248944
110211925,9206190,9248894
110255925,9205684,9249158
110299925,9205232,9249156
110343925,9206188,9249452
110387925,9206066,9249604
110431925,9206192,9249342
110475925,9205932,9249196
110519925,9206536,9249156
110563925,9206024,9249624
110607925,9205808,9250138
110651925,9206604,9249104
110695925,9206350,9248492
110739925,9206096,9249390
110783925,9206264,9249624
110827925,9205958,9249680
110871925,9205998,9249058
110915925,9205850,9249512
110959925,9205694,9249498
111003925,9206316,9249676
111047925,9206024,9248774
111091925,9206444,9249584
111135925,9205936,9249722
111179925,9206360,9249360
111223925,9205690,9249544
111267925,9205784,9249804
111311925,9206176,9250206
111355925,9205794,9248668
111399925,9205910,9249510
111443925,9205826,9249706
111487925,9205744,9250142
111531925,9205750,9249486
111575925,9205944,9249410
111619925,9206338,9249496
111663925,9205798,9249690
111707925,9205946,9249524
111751925,9206130,9249282
111795925,9205686,9249604
111839925,9205872,9248996
111883925,9206038,9249164
111927925,9206380,9249554
111971925,9205808,9248746
112015925,9205924,9249130
112059925,9206232,9248932
112103925,9205910,9249676
112147925,9205900,9249466
112191925,9206108,9249142
112235925,9205866,9249650
112279925,9205980,9249424
112323925,9205730,9249698
112367925,9205866,9249456
112411925,9205906,9249196
112455925,9205840,9250298
112499925,9205572,9250230
112543925,9206024,9249550
112587925,9205326,9249778
112631925,9205872,9249406
112675925,9205674,9249870
112719925,9205706,9250030
112763925,9206140,9248960
112807925,9206356,9250286
112851925,9206256,9249610
113021925,9207136,9246174
113065925,9207168,9246248
113109925,9206952,9246702
113153925,9206756,9246508
113197925,9207326,9247088
113241925,9206762,9247422
113285925,9206346,9247850
113329925,9206836,9247320
113373925,9206962,9247758
113417925,9206466,9247300
113461925,9206738,9247766
113505925,9206634,9247926
113549925,9205970,9248266
113593925,9206650,9248298
113637925,9207152,9248430
113681925,9206276,9248322
113725925,9206208,9248528
113769925,9206148,9248210
113813925,9206370,9248368
113857925,9206168,9248932
113901925,9206028,9248582
113945925,9206482,9249444
113989925,9206530,9249148
114033925,9205928,9249224
114077925,9206260,9249258
114121925,9205882,9249430
114165925,9206066,9249300
114209925,9206360,9248896
114253925,9206130,9248980
114297925,9205876,9249346
114341925,9206092,9248960
114385925,9205720,9249410
114429925,9206086,9249888
114473925,9205884,9249630
114517925,9205946,9249324
114561925,9205830,9250074
114605925,9206026,9249604
114649925,9205906,9249636
114693925,9205950,9249428
114737925,9206052,9249594
114781925,9205910,9249528
114825925,9206010,9249478
114869925,9205728,9249702
114913925,9205502,9249608
114957925,9205740,9249800
115001925,9205542,9249602
115045925,9205658,9250048
115089925,9205566,9249652
115133925,9206108,9249344
115177925,9206126,9249610
115221925,9205980,9250120
115265925,9205812,9249494
115309925,9205850,9249766
115353925,9206046,9249686
115397925,9206500,9249972
115441925,9206256,9249780
115485925,9205922,9249716
115529925,9205836,9249754
115573925,9206136,9250352
115617925,9205676,9249788
115661925,9205700,9250114
115705925,9205882,9249808
115749925,9205846,9249754
115793925,9205538,9249826
115837925,9205490,9249810
115881925,9205748,9250474
115925925,9205494,9250112
115969925,9205936,9249980
116013925,9205652,9249798
116057925,9205626,9250156
116101925,9205204,9250280
116145925,9206048,9250118
116189925,9205810,9250634
116233925,9205418,9250150
116277925,9205850,9249886
116321925,9205700,9250452
116365925,9205172,9249596
116409925,9205476,9250416
116453925,9205710,9250152
116497925,9205554,9250082
116541925,9205440,9250458
116585925,9205466,9250106
116629925,9205902,9250454
116673925,9205986,9250566
116717925,9206246,9250284
116761925,9205302,9250378
116805925,9205296,9250022
116849925,9205592,9250044
116893925,9205978,9250110
116937925,9205664,9250064
116981925,9205982,9250094
117025925,9206432,9250178
117069925,9205784,9250414
117113925,9206106,9249754
117157925,9205916,9250580
117201925,9205852,9250388
117245925,9205974,9250012
117289925,9205548,9250044
117333925,9205888,9250274
117377925,9205468,9250116
117421925,9205432,9250188
117465925,9205610,9249702
117509925,9205832,9250186
117553925,9205556,9250660
117597925,9205862,9250784
117641925,9205864,9250412
117685925,9205466,9250212
117729925,9205476,9250202
117773925,9205988,9250146
117817925,9205572,9250122
117861925,9205864,9250344
117905925,9205618,9250724
117949925,9206260,9250222
117993925,9205378,9250432
118037925,9205684,9250680
118081925,9205608,9250580
118125925,9205590,9250570
118169925,9205398,9250564
118213925,9205278,9250474
118257925,9205874,9250346
118301925,9205742,9250326
118345925,9205750,9250334
118389925,9205874,9250610
118433925,9205552,9249936
118477925,9205514,9250356
118521925,9205998,9250652
118565925,9205696,9250770
118609925,9205296,9250596
118653925,9205784,9250722
118697925,9205746,9250492
118741925,9205412,9250644
118785925,9205214,9250912
118829925,9205880,9250038
118873925,9205094,9251004
118917925,9205442,9250552
118961925,9205240,9250704
119005925,9205488,9250966
119049925,9205188,9250824
119093925,9205684,9250858
119137925,9205550,9250658
119181925,9205052,9250534
119225925,9205118,9250506
119269925,9205696,9250668
119313925,9205112,9250700
119357925,9205438,9250958
119401925,9204762,9250940
119445925,9205744,9250832
119489925,9205502,9250514
119533925,9205760,9250700
119577925,9205126,9250196
119621925,9205530,9250858
119665925,9205542,9251012
119835925,9207390,9247052
119879925,9207260,9247544
119923925,9206580,9247800
119967925,9207044,9247796
120011925,9206236,9248344
120055925,9206316,9248064
120099925,9206218,9248680
120143925,9206404,9248750
120187925,9206338,9248458
120231925,9205926,9249508
120275925,9205792,9249004
120319925,9205660,9249470
120363925,9205708,9249342
120407925,9205958,9249420
120451925,9205670,9249452
120495925,9206096,9249982
120539925,9205860,9249804
120583925,9205530,9249438
120627925,9206312,9250326
120671925,9205562,9249826
120715925,9205324,9250250
120759925,9205472,9250406
120803925,9205350,9250636
120847925,9205418,9250266
120891925,9205272,9250378
120935925,9205570,9250184
120979925,9206106,9250492
121023925,9206104,9250038
121067925,9205468,9250844
121111925,9205850,9250122
121155925,9205560,9250732
121199925,9205562,9250750
121243925,9205276,9250274
121287925,9205470,9250778
121331925,9205424,9250690
121375925,9205556,9250792
121419925,9205338,9250712
121463925,9205744,9250772
121507925,9205466,9250818
121551925,9205746,9250660
121595925,9205292,9250744
121639925,9205476,9250744
121683925,9205786,9250564
121727925,9205718,9250464
121771925,9204992,9250998
121815925,9205758,9250954
121859925,9205800,9251172
121903925,9205550,9251158
121947925,9205646,9251206
121991925,9205842,9251438
122035925,9205312,9250902
122079925,9205694,9250430
122123925,9205200,9250720
122167925,9205200,9250730
122211925,9205778,9250800
122255925,9204980,9250696
122299925,9205644,9250436
122343925,9205250,9251246
122387925,9205606,9250788
122431925,9205654,9251106
122475925,9205332,9250998
122519925,9205778,9250994
122563925,9205376,9250724
122607925,9205630,9250828
122651925,9205096,9250650
122695925,9205416,9250842
122739925,9205860,9249948
122783925,9205082,9251488
122827925,9205156,9251304
122871925,9205168,9250824
122915925,9205468,9250998
122959925,9205564,9250676
123003925,9205772,9250966
123047925,9205592,9251030
123091925,9205554,9251004
123135925,9205462,9251432
123179925,9205746,9250928
123223925,9205452,9251282
123267925,9205646,9251028
123311925,9205438,9251310
123355925,9205008,9250894
123399925,9205382,9251354
123443925,9205516,9251392
123487925,9205424,9250484
123531925,9205874,9250922
123575925,9205424,9251068
123619925,9205266,9250880
123663925,9205630,9250776
123707925,9205428,9251592
123751925,9205418,9251116
123795925,9205610,9251214
123839925,9205794,9250826
123883925,9205120,9250528
123927925,9205686,9251092
123971925,9205046,9250822
124015925,9205422,9251156
124059925,9205172,9251646
124103925,9205632,9251160
124147925,9205610,9251348
124191925,9204936,9250738
124235925,9205248,9251466
124279925,9205232,9251026
124323925,9205652,9250796
124367925,9205270,9251346
124411925,9205420,9250940
124455925,9205242,9251042
124499925,9205466,9250906
124543925,9205320,9251350
124587925,9205390,9251524
124631925,9205236,9251276
124675925,9205672,9251450
124719925,9205418,9251252
124763925,9205140,9251138
124807925,9204790,9251254
124851925,9205186,9250958
124895925,9205464,9251194
124939925,9205350,9250858
124983925,9205232,9251238
125027925,9205036,9251380
125071925,9205242,9250846
125115925,9205082,9251136
125159925,9205380,9250882
125203925,9205186,9251690
125247925,9205304,9251786
125291925,9205298,9251414
125335925,9205144,9251092
125379925,9205204,9251682
125423925,9205052,9250976
125467925,9205442,9251198
125511925,9205666,9250802
125555925,9205390,9251430
125599925,9204998,9251258
125643925,9205270,9251026
125687925,9204628,9251366
125731925,9205206,9251332
125775925,9205290,9251346
125819925,9205360,9251658
125863925,9205182,9251304
125907925,9204946,9251336
125951925,9205606,9251264
125995925,9205892,9250924
126039925,9205202,9251238
126083925,9204848,9251196
126127925,9205410,9250946
126171925,9205382,9251116
126215925,9205082,9250972
126259925,9205138,9251118
126303925,9205730,9252322
126347925,9206052,9251466
126391925,9205464,9251144
126435925,9205386,9250932
126605925,9206516,9247562
126649925,9206600,9248062
126693925,9206484,9248210
126737925,9206186,9248172
126781925,9205702,9248706
126825925,9206048,9249160
126869925,9206188,9249192
126913925,9206270,9249154
126957925,9205734,9249794
127001925,9205924,9249706
127045925,9205476,9249526
127089925,9205100,9250198
127133925,9205302,9250052
127177925,9205714,9250312
127221925,9205876,9250398
127265925,9206122,9250462
127309925,9205474,9250710
127353925,9205326,9250464
127397925,9206052,9250886
127441925,9205734,9250550
127485925,9205486,9250928
127529925,9205242,9251014
127573925,9205058,9250898
127617925,9205602,9250978
127661925,9205116,9250748
127705925,9205352,9250404
127749925,9204666,9250396
127793925,9205016,9251080
127837925,9205506,9250706
127881925,9204908,9251260
127925925,9205466,9250858
127969925,9204650,9251164
128013925,9205312,9251072
128057925,9205660,9251184
128101925,9205342,9251254
128145925,9205506,9251236
128189925,9205240,9251296
128233925,9205102,9251606
128277925,9204644,9251426
128321925,9205532,9251134
128365925,9205038,9251460
128409925,9205114,9251138
128453925,9205350,9251074
128497925,9205396,9251458
128541925,9204746,9251614
128585925,9205284,9251152
128629925,9205360,9251512
128673925,9205620,9251906
128717925,9205282,9251288
128761925,9204992,9251606
128805925,9205370,9251148
128849925,9204992,9251526
128893925,9205482,9251602
128937925,9205292,9251750
128981925,9205468,9251472
129025925,9205420,9251540
129069925,9205046,9251940
129113925,9205172,9251770
129157925,9205642,9252018
129201925,9204798,9251816
129245925,9205318,9251578
129289925,9205068,9251750
129333925,9204906,9252120
129377925,9205142,9252210
129421925,9205256,9251594
129465925,9204546,9252156
129509925,9205410,9251488
129553925,9205008,9251628
129597925,9205200,9251560
129641925,9204784,9251400
129685925,9205058,9251328
129729925,9205320,9251660
129773925,9204748,9251866
129817925,9205300,9252270
129861925,9204940,9251754
129905925,9205158,9251776
129949925,9205414,9251604
129993925,9205384,9251668
130037925,9205134,9251516
130081925,9205018,9252042
130125925,9204922,9251806
130169925,9205582,9251556
130213925,9205096,9251602
130257925,9205228,9252098
130301925,9204956,9251836
130345925,9204752,9251656
130389925,9205296,9252174
130433925,9205270,9251592
130477925,9204456,9251986
130521925,9204882,9251842
130565925,9204818,9252126
130609925,9204796,9251504
130653925,9204996,9251356
130697925,9205182,9251986
130741925,9205082,9251612
130785925,9205136,9251906
130829925,9205110,9251684
130873925,9204984,9251672
130917925,9204774,9252118
130961925,9205262,9251820
131005925,9205244,9251874
131049925,9205384,9251638
131093925,9205048,9251560
131137925,9205032,9252208
131181925,9204876,9251612
131225925,9205060,9251600
131269925,9205140,9251828
131313925,9204732,9252074
131357925,9204314,9251764
131401925,9205496,9252050
131445925,9205354,9251684
131489925,9204734,9252534
131533925,9204848,9252120
131577925,9204970,9251994
131621925,9205190,9252344
131665925,9205520,9251742
131709925,9205396,9251814
131753925,9204664,9252088
131797925,9205036,9251636
131841925,9204882,9251748
131885925,9204854,9252030
131929925,9205436,9251612
131973925,9205394,9252064
132017925,9205012,9251958
132061925,9205102,9252142
132105925,9205124,9251874
132149925,9205130,9252028
132193925,9205026,9251642
132237925,9204912,9252192
132281925,9205228,9252014
132325925,9205044,9252688
132369925,9204964,9252044
132413925,9204780,9252074
132457925,9205128,9251932
132501925,9205188,9252054
132545925,9205202,9252180
132589925,9204984,9252120
132633925,9204686,9252146
132677925,9205348,9251912
132721925,9204834,9252154
132765925,9205126,9252054
132809925,9204940,9252260
132853925,9205410,9252324
132897925,9205256,9251750
132941925,9205448,9251974
132985925,9205092,9252048
133029925,9205208,9252356
133073925,9204462,9252410
133117925,9205034,9252088
133161925,9205036,9252048
133205925,9205586,9252058
133249925,9204758,9251924
133417925,9206332,9248338
133461925,9206134,9248612
133505925,9205742,9249346
133549925,9205916,9249384
133593925,9205646,9249144
133637925,9205730,9249344
133681925,9206070,9249344
133725925,9205506,9249880
133769925,9205942,9250260
133813925,9205834,9250024
133857925,9205608,9250118
133901925,9205216,9250466
133945925,9205686,9250570
133989925,9205118,9250664
134033925,9205318,9250822
134077925,9205512,9250612
134121925,9205250,9250930
134165925,9205040,9251318
134209925,9205478,9251054
134253925,9205146,9251308
134297925,9205328,9251178
134341925,9204736,9251074
134385925,9205382,9251856
134429925,9205402,9251862
134473925,9205312,9251558
134517925,9205682,9251720
134561925,9205106,9251330
134605925,9205186,9251458
134649925,9204886,9251926
134693925,9205226,9252076
134737925,9205246,9251844
134781925,9205032,9252040
134825925,9205058,9251724
134869925,9205448,9251664
134913925,9205178,9251626
134957925,9205426,9252264
135001925,9205492,9252148
135045925,9204816,9251800
135089925,9204944,9251752
135133925,9205114,9251806
135177925,9205018,9252028
135221925,9205252,9252166
135265925,9205252,9251862
135309925,9205352,9251992
135353925,9205030,9252378
135397925,9204762,9251914
135441925,9205166,9252054
135485925,9205464,9251830
135529925,9205078,9252018
135573925,9205304,9252126
135617925,9205136,9251788
135661925,9205044,9252528
135705925,9205188,9251984
135749925,9204858,9252436
135793925,9205242,9251684
135837925,9205318,9252092
135881925,9205256,9252108
135925925,9204510,9251924
135969925,9204954,9252394
136013925,9205114,9251592
136057925,9205130,9252254
136101925,9204848,9251964
136145925,9205006,9252204
136189925,9205272,9252156
136233925,9205268,9251976
136277925,9204834,9252354
136321925,9204486,9252428
136365925,9205104,9252300
136409925,9205082,9252392
136453925,9204860,9251720
136497925,9204660,9252548
136541925,9205054,9252260
136585925,9204836,9252398
136629925,9205228,9252284
136673925,9205040,9252868
136717925,9204608,9251874
136761925,9205286,9252088
136805925,9204892,9252356
136849925,9205044,9252314
136893925,9205054,9252486
136937925,9205312,9253038
136981925,9205014,9252408
137025925,9205296,9252382
137069925,9205016,9252252
137113925,9204866,9252334
137157925,9204798,9252538
137201925,9204822,9252322
137245925,9204594,9252282
137289925,9204886,9252294
137333925,9204728,9252414
137377925,9205310,9252376
137421925,9204578,9252628
137465925,9205092,9252490
137509925,9204914,9252290
137553925,9205098,9252452
137597925,9204732,9252924
137641925,9204918,9252234
137685925,9204730,9252514
137729925,9204966,9252468
137773925,9204598,9252334
137817925,9204286,9252506
137861925,9204816,9252556
137905925,9204806,9252416
137949925,9204934,9252468
137993925,9204692,9252048
138037925,9204918,9252400
138081925,9204526,9252162
138125925,9204638,9252562
138169925,9205134,9252464
138213925,9205386,9252678
138257925,9204962,9252352
138301925,9204392,9252726
138345925,9204368,9252962
138389925,9205244,9252542
138433925,9204618,9252844
138477925,9204590,9253100
138521925,9205176,9253222
138565925,9204718,9252856
138609925,9204822,9252362
138653925,9204566,9252258
138697925,9205266,9252158
138741925,9205070,9252520
138785925,9204746,9252308
138829925,9204434,9252802
138873925,9204724,9252338
138917925,9204926,9252472
138961925,9204206,9252868
139005925,9204770,9252448
139049925,9205066,9252260
139093925,9204884,9252586
139137925,9205214,9252554
139181925,9204702,9252564
139225925,9204730,9252600
139269925,9204598,9252498
139313925,9205214,9252840
139357925,9205008,9252694
139401925,9204846,9253262
139445925,9204816,9252734
139489925,9205020,9252794
139533925,9204614,9252138
139577925,9205004,9252246
139621925,9205054,9252244
139665925,9204620,9252162
139709925,9205322,9252024
139753925,9204708,9252154
139797925,9204672,9252874
139841925,9204978,9252430
139885925,9204914,9252614
139929925,9204532,9252578
139973925,9204644,9252926
140017925,9204368,9252252
140061925,9205054,9252878
140235925,9206166,9249262
140279925,9206104,9249216
140323925,9205854,9249286
140367925,9205754,9249202
140411925,9206104,9249180
140455925,9206082,9249684
140499925,9205920,9249956
140543925,9205594,9250334
140587925,9205506,9250042
140631925,9205548,9250572
140675925,9205236,9250862
140719925,9205204,9250764
140763925,9205448,9250552
140807925,9205728,9250994
140851925,9205492,9251480
140895925,9205516,9250986
140939925,9205208,9251420
140983925,9204372,9251688
141027925,9204638,9250862
141071925,9205374,9251384
141115925,9205358,9251742
141159925,9205082,9251452
141203925,9204958,9251738
141247925,9205282,9251950
141291925,9205162,9252038
141335925,9205100,9252124
141379925,9204644,9252404
141423925,9204894,9252244
141467925,9205090,9252228
141511925,9205012,9252304
141555925,9205452,9251578
141599925,9205308,9252022
141643925,9204884,9251912
141687925,9204864,9252092
141731925,9204912,9252368
141775925,9205308,9252452
141819925,9204930,9252374
141863925,9204968,9252378
141907925,9204762,9252338
141951925,9204798,9252564
141995925,9204904,9252478
142039925,9204976,9252798
142083925,9204862,9252242
142127925,9205156,9252422
142171925,9204932,9252276
142215925,9204874,9252388
142259925,9205104,9252916
142303925,9205384,9253098
142347925,9204738,9252064
142391925,9204882,9252732
142435925,9204920,9252338
142479925,9205080,9252564
142523925,9204434,9252350
142567925,9205078,9252456
142611925,9204202,9252552
142655925,9204750,9252898
142699925,9204834,9252448
142743925,9204724,9252454
142787925,9204664,9252598
142831925,9204994,9252352
142875925,9204938,9252472
142919925,9204740,9252946
142963925,9204968,9252294
143007925,9204974,9252232
143051925,9205028,9252302
143095925,9204778,9252586
143139925,9204864,9252406
143183925,9204910,9252790
143227925,9204616,9253070
143271925,9204812,9252800
143315925,9204926,9252478
143359925,9204676,9252710
143403925,9205066,9252650
143447925,9204830,9252836
143491925,9204142,9252460
143535925,9204574,9252600
143579925,9205178,9253022
143623925,9205012,9252788
143667925,9204668,9253342
143711925,9204626,9252792
143755925,9204382,9252560
143799925,9204578,9252822
143843925,9204630,9252880
143887925,9204612,9253038
143931925,9204564,9252776
143975925,9204492,9252790
144019925,9204900,9252910
144063925,9204916,9252340
144107925,9204176,9253228
144151925,9205028,9252772
144195925,9204722,9252934
144239925,9204856,9253068
144283925,9204984,9253036
144327925,9204668,9253078
144371925,9204716,9253274
144415925,9204688,9253436
144459925,9204476,9252820
144503925,9204420,9253270
144547925,9204648,9253120
144591925,9204908,9252910
144635925,9205144,9252434
144679925,9205034,9252962
144723925,9205202,9252416
144767925,9204688,9253230
144811925,9204818,9252614
144855925,9204690,9252598
144899925,9204722,9253002
144943925,9204984,9252950
144987925,9204684,9252980
145031925,9204824,9253246
145075925,9204926,9253132
145119925,9204698,9252798
145163925,9205050,9253038
145207925,9204848,9252626
145251925,9204648,9253020
145295925,9204754,9252872
145339925,9205016,9253262
145383925,9204200,9253056
145427925,9205118,9252676
145471925,9204602,9253084
145515925,9204752,9253058
145559925,9204488,9252708
145603925,9204774,9252962
145647925,9204996,9252746
145691925,9204632,9252556
145735925,9204766,9252780
145779925,9204510,9252782
145823925,9204378,9253080
145867925,9204766,9252904
145911925,9204770,9253136
145955925,9204946,9252856
145999925,9204458,9253070
146043925,9204616,9253386
146087925,9204410,9253126
146131925,9204414,9253030
146175925,9204684,9252804
146219925,9204918,9252818
146263925,9204680,9253098
146307925,9205076,9252506
146351925,9204388,9252934
146395925,9204430,9253006
146439925,9204220,9253236
146483925,9204042,9253078
146527925,9204812,9253408
146571925,9204418,9253258
146615925,9204300,9252926
146659925,9204722,9253324
146703925,9204894,9253498
146747925,9204764,9252928
146791925,9204210,9252626
146835925,9204674,9252842
146879925,9204666,9253086
147055925,9206344,9249824
147099925,9206328,9249184
147143925,9205558,9249730
147187925,9205510,9250338
147231925,9205930,9250224
147275925,9205518,9250538
147319925,9205720,9250734
147363925,9205288,9250622
147407925,9205658,9251242
147451925,9205452,9251158
147495925,9205168,9251402
147539925,9205212,9251264
147583925,9205018,9251308
147627925,9205046,9252150
147671925,9205100,9252032
147715925,9205226,9251864
147759925,9204910,9252128
147803925,9204724,9251808
147847925,9204846,9252610
147891925,9204814,9252124
147935925,9204474,9252370
147979925,9204962,9252346
148023925,9204812,9252538
148067925,9204362,9252522
148111925,9205024,9252810
148155925,9204784,9252694
148199925,9204892,9252666
148243925,9204706,9252840
148287925,9204834,9252822
148331925,9204600,9252418
148375925,9204454,9252630
148419925,9204432,9252384
148463925,9204850,9252690
148507925,9204550,9252670
148551925,9204738,9253234
148595925,9205132,9253088
148639925,9205462,9253072
148683925,9204752,9253188
148727925,9204386,9253454
148771925,9204400,9252960
148815925,9204756,9253148
148859925,9204610,9253228
148903925,9204282,9253070
148947925,9204854,9252742
148991925,9204222,9253186
149035925,9204484,9252496
149079925,9204742,9253462
149123925,9204604,9253194
149167925,9204742,9252972
149211925,9204546,9252780
149255925,9204328,9252682
149299925,9204742,9253032
149343925,9204136,9253040
149387925,9204480,9252852
149431925,9204024,9253714
149475925,9204026,9252952
149519925,9204584,9253292
149563925,9204530,9252486
149607925,9204320,9253336
149651925,9204564,9253072
149695925,9204308,9253252
149739925,9204130,9252862
149783925,9204702,9253440
149827925,9204598,9253446
149871925,9204598,9253888
149915925,9204458,9253772
149959925,9204794,9253070
150003925,9204716,9253616
150047925,9204668,9253080
150091925,9204664,9253616
150135925,9204610,9253464
150179925,9205110,9253076
150223925,9204158,9253120
150267925,9204986,9253750
